,# YTID, start_seconds, end_seconds, positive_labels,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
13694,_3RHrZDarB4,30.0,40.0," ""/m/068hy",/m/07qf0zm,"/m/0bt9lr""",,,,,,,,,
13695,_3j3tt0DZVQ,300.0,310.0," ""/m/05r5wn""",,,,,,,,,,,
13696,_3zEO-HtX8o,190.0,200.0," ""/m/05_wcq""",,,,,,,,,,,
13697,_4VCZp20FfM,30.0,40.0," ""/m/01s0vc""",,,,,,,,,,,
13698,_59IGkU0rOw,240.0,250.0," ""/m/01g50p",/m/06d_3,/m/07jdr,"/t/dd00048""",,,,,,,,
13699,_5LCwcFWi_M,7.0,17.0," ""/m/07r_80w","/m/09d5_""",,,,,,,,,,
13700,_5b4yFTOfkU,40.0,50.0," ""/m/015lz1","/m/015vgc""",,,,,,,,,,
13701,_5fG1XSwOHY,240.0,250.0," ""/m/07prgkl","/m/09x0r""",,,,,,,,,,
13702,_5fwnVeZbvI,80.0,90.0," ""/m/015lz1",/m/02w4v,/m/04rlf,"/m/074ft""",,,,,,,,
13703,_5jnoa5nk-s,160.0,170.0," ""/m/0145m","/m/04rlf""",,,,,,,,,,
13704,_5w5TVK5B90,370.0,380.0," ""/m/04rlf",/m/04szw,/m/085jw,/m/0ggq0m,"/m/0l14j_""",,,,,,,
13705,_5x_-aTNCjU,100.0,110.0," ""/m/032s66","/m/073cg4""",,,,,,,,,,
13706,_6C2ffY_-mc,30.0,40.0," ""/m/0l14t7""",,,,,,,,,,,
13707,_6NuQaXwCrY,90.0,100.0," ""/m/04rlf","/m/06_fw""",,,,,,,,,,
13708,_6fljxCXuh0,300.0,310.0," ""/m/05w3f","/m/0dl5d""",,,,,,,,,,
13709,_6uP5AkskmE,100.0,110.0," ""/m/04rlf","/t/dd00031""",,,,,,,,,,
13710,_76zOFOi7Xo,200.0,210.0," ""/m/019jd",/m/034srq,/m/03m9d0z,/m/0hsrw,"/t/dd00092""",,,,,,,
13711,_77OL7rHmXA,310.0,320.0," ""/m/04rlf","/t/dd00006""",,,,,,,,,,
13712,_7BYvjIXZBI,80.0,90.0," ""/m/07p6fty","/m/09x0r""",,,,,,,,,,
13713,_7H2iUIdYBc,100.0,110.0," ""/m/07q0yl5","/m/09x0r""",,,,,,,,,,
13714,_8EOqTxXwXc,280.0,290.0," ""/m/07phxs1","/m/07rv4dm""",,,,,,,,,,
13715,_8OIugVSFeE,100.0,110.0," ""/m/01v1d8",/m/02lkt,/m/03mb9,"/m/04rlf""",,,,,,,,
13716,_8y0QVbTCSQ,4.0,14.0," ""/m/07pjjrj""",,,,,,,,,,,
13717,_94ra2KoZGo,520.0,530.0," ""/m/03qjg","/m/085jw""",,,,,,,,,,
13718,_97xkAkbwxQ,0.0,10.0," ""/m/09x0r","/m/0dl9sf8""",,,,,,,,,,
13719,_9RcwKnHbQw,0.0,10.0," ""/m/07rqsjt""",,,,,,,,,,,
13720,_9zw_CcaC3w,370.0,380.0," ""/m/07phhsh",/m/07yv9,"/m/0k4j""",,,,,,,,,
13721,_A4J2p4Dx6s,30.0,40.0," ""/m/06mb1",/m/07r10fb,"/t/dd00038""",,,,,,,,,
13722,_ACyiKGpD8Y,60.0,70.0," ""/m/0192l","/m/085jw""",,,,,,,,,,
13723,_AFN_pxwaTA,430.0,440.0," ""/m/023vsd","/m/07pdjhy""",,,,,,,,,,
13724,_AJqf3uJTkw,30.0,40.0," ""/m/04rlf",/m/09x0r,"/m/0brhx""",,,,,,,,,
13725,_AVegKwklcg,30.0,40.0," ""/m/01lyv",/m/04rlf,"/m/0gg8l""",,,,,,,,,
13726,_AjXY9cHCxA,150.0,160.0," ""/m/01b_21",/m/01kcd,/m/04rlf,/m/04szw,"/m/09x0r""",,,,,,,
13727,_BETXRVC4bs,30.0,40.0," ""/m/07pn_8q""",,,,,,,,,,,
13728,_BWzdtxpiCA,80.0,90.0," ""/m/012xff","/m/09x0r""",,,,,,,,,,
13729,_CMPZrRf2dU,260.0,270.0," ""/m/0316dw""",,,,,,,,,,,
13730,_CMi6njTXZc,300.0,310.0," ""/m/07pyy8b","/m/09x0r""",,,,,,,,,,
13731,_CQnj74Ity8,590.0,600.0," ""/m/09ct_""",,,,,,,,,,,
13732,_ClY0LXrDHo,140.0,150.0," ""/m/012xff",/m/04rlf,"/m/09x0r""",,,,,,,,,
13733,_DHMdtRRJzE,140.0,150.0," ""/m/026t6",/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,"/m/0l14md""",,,,,
13734,_DimZ1upYMU,0.0,7.0," ""/m/07sr1lc","/m/09x0r""",,,,,,,,,,
13735,_E8adgTmeJ4,30.0,40.0," ""/m/07qjznl",/m/07qjznt,"/m/09x0r""",,,,,,,,,
13736,_EWQBMKD_ZI,100.0,110.0," ""/m/025_jnm""",,,,,,,,,,,
13737,_Eq1rpbk8Ng,190.0,200.0," ""/m/04rlf",/m/07r4wb8,/t/dd00125,"/t/dd00128""",,,,,,,,
13738,_F1yu25aexk,30.0,40.0," ""/m/07rgkc5""",,,,,,,,,,,
13739,_FL7ismi3NA,50.0,60.0," ""/m/04rlf","/m/04rzd""",,,,,,,,,,
13740,_FZcjv-M9Xk,30.0,40.0," ""/m/04rlf","/m/04rzd""",,,,,,,,,,
13741,_Fdo-H_1qZo,220.0,230.0," ""/m/0k65p","/t/dd00125""",,,,,,,,,,
13742,_Fv19hetipg,120.0,130.0," ""/m/04rlf",/m/04wptg,"/m/0b9m1""",,,,,,,,,
13743,_G3lYKAITu8,490.0,500.0," ""/m/0395lw","/m/03w41f""",,,,,,,,,,
13744,_GQnXfIGNKY,150.0,160.0," ""/m/015lz1",/m/01hgjl,"/m/04rlf""",,,,,,,,,
13745,_GWRK9tct58,11.0,21.0," ""/m/025_jnm""",,,,,,,,,,,
13746,_GWm1UjqxiQ,150.0,160.0," ""/m/01m4t""",,,,,,,,,,,
13747,_Gc3dkdnbM4,30.0,40.0," ""/m/01rd7k",/m/025rv6n,"/m/07svc2k""",,,,,,,,,
13748,_GjHL0FkYoY,120.0,130.0," ""/m/0164x2","/m/04rlf""",,,,,,,,,,
13749,_H4iHqtGlAY,6.0,16.0," ""/m/01w250""",,,,,,,,,,,
13750,_H58C0BUbxg,30.0,40.0," ""/m/04fgwm""",,,,,,,,,,,
13751,_H67MxrPbvI,30.0,40.0," ""/m/07r_k2n""",,,,,,,,,,,
13752,_HOQwwhvdp4,30.0,40.0," ""/m/04rlf","/m/07szfh9""",,,,,,,,,,
13753,_HfaIP9e0ww,40.0,50.0," ""/m/03m5k","/m/0d8_n""",,,,,,,,,,
13754,_HtltYU7UE0,90.0,100.0," ""/m/03r5q_""",,,,,,,,,,,
13755,_HuBeVlIrKI,40.0,50.0," ""/m/04zmvq""",,,,,,,,,,,
13756,_HxoLyv0zA4,80.0,90.0," ""/m/01s0ps",/m/05148p4,"/m/05r5c""",,,,,,,,,
13757,_Hy1qLguDbs,120.0,130.0," ""/m/01yrx",/m/068hy,/m/07r81j2,/m/09x0r,"/m/0jbk""",,,,,,,
13758,_IP6zlayY7k,30.0,40.0," ""/m/085jw","/m/0l14j_""",,,,,,,,,,
13759,_IUAyn32B2Q,30.0,40.0," ""/m/04rlf",/m/07qwdck,"/m/09x0r""",,,,,,,,,
13760,_IxgUCbJ6fM,560.0,570.0," ""/m/0642b4","/m/09x0r""",,,,,,,,,,
13761,_J0wHlXPe34,20.0,30.0," ""/m/04rlf",/m/04szw,/m/05r5wn,"/m/0dwsp""",,,,,,,,
13762,_JDxfr-D-x4,30.0,40.0," ""/m/04rlf",/m/07qdb04,/m/09ddx,"/m/09x0r""",,,,,,,,
13763,_JEMfEBh-JQ,40.0,50.0," ""/m/01jt3m","/m/0838f""",,,,,,,,,,
13764,_JFFhzZhIvk,80.0,90.0," ""/m/01jwx6",/m/02mk9,/m/07yv9,"/m/0k4j""",,,,,,,,
13765,_JM795qREAI,0.0,10.0," ""/m/04rlf",/m/08j51y,/m/09x0r,"/t/dd00125""",,,,,,,,
13766,_JQvbbJbZp0,20.0,30.0," ""/m/016622""",,,,,,,,,,,
13767,_JTHtcRHxnw,300.0,310.0," ""/m/0395lw","/m/03w41f""",,,,,,,,,,
13768,_KBuSBe-czc,30.0,40.0," ""/m/03mb9",/m/04rlf,"/m/0gywn""",,,,,,,,,
13769,_KQdMgLW-K0,160.0,170.0," ""/m/04rlf","/m/0fd3y""",,,,,,,,,,
13770,_KYFnY6nAfk,390.0,400.0," ""/m/04gxbd",/m/07yv9,/m/09x0r,"/m/0k4j""",,,,,,,,
13771,_KaRkSyELy4,490.0,500.0," ""/m/0342h",/m/04rlf,/m/04szw,/m/09x0r,/m/0b_fwt,"/m/0fx80y""",,,,,,
13772,_KhJqanDlco,30.0,40.0," ""/m/01280g",/m/04cvmfc,/m/0cdnk,"/m/0jbk""",,,,,,,,
13773,_LBwxdtVwKc,140.0,150.0," ""/m/04rlf","/m/0dwt5""",,,,,,,,,,
13774,_LMszwpS5bk,440.0,450.0," ""/m/03r5q_","/m/04rlf""",,,,,,,,,,
13775,_LY8EpSdPrk,60.0,70.0," ""/m/09x0r","/m/0l15bq""",,,,,,,,,,
13776,_M7aKxWv8kg,120.0,130.0," ""/m/05zc1","/m/07qh7jl""",,,,,,,,,,
13777,_MJNjRAkRfE,140.0,150.0," ""/m/07phxs1","/m/07qfgpx""",,,,,,,,,,
13778,_MXc2cdzVIc,70.0,80.0," ""/m/07yv9",/m/09ct_,"/m/0k5j""",,,,,,,,,
13779,_MXjq0eaIVk,60.0,70.0," ""/m/019jd",/m/034srq,/m/05kq4,"/m/06q74""",,,,,,,,
13780,_Med6MntQfg,30.0,40.0," ""/m/04rlf","/m/07gxw""",,,,,,,,,,
13781,_MjbdUaJcik,190.0,200.0," ""/m/01kcd",/m/0319l,"/m/07gql""",,,,,,,,,
13782,_MnugrfmJkI,290.0,300.0," ""/m/0145m","/m/015lz1""",,,,,,,,,,
13783,_MuDqhGdGkk,130.0,140.0," ""/m/04rlf",/m/04rzd,"/m/09x0r""",,,,,,,,,
13784,_N2ivE-O5r8,30.0,40.0," ""/m/025rv6n",/m/07qn5dc,"/m/09b5t""",,,,,,,,,
13785,_N5NF7eb2yk,0.0,10.0," ""/m/03p19w""",,,,,,,,,,,
13786,_NqDdGXavP0,460.0,470.0," ""/m/06xkwv","/m/07rcgpl""",,,,,,,,,,
13787,_NwVmz1CJSY,30.0,40.0," ""/m/016cjb","/m/04rlf""",,,,,,,,,,
13788,_O1O4JIH7_o,30.0,40.0," ""/m/04rlf","/m/07pkxdp""",,,,,,,,,,
13789,_O8qSw4dxII,19.0,29.0," ""/m/01h82_""",,,,,,,,,,,
13790,_O9Rf02Lxnw,150.0,160.0," ""/m/09x0r","/m/0brhx""",,,,,,,,,,
13791,_OJvh8eZCIk,30.0,40.0," ""/m/04rlf","/m/05w3f""",,,,,,,,,,
13792,_OLic-sRIg8,40.0,50.0," ""/m/025wky1""",,,,,,,,,,,
13793,_Oc1Bg1zAs0,20.0,30.0," ""/m/0342h",/m/04rlf,"/t/dd00034""",,,,,,,,,
13794,_P0wk3ovrRg,0.0,10.0," ""/m/015p6",/m/07rrlb6,"/m/09ddx""",,,,,,,,,
13795,_P7h4zyPWcQ,2.0,12.0," ""/m/07r67yg""",,,,,,,,,,,
13796,_PFnfdoKXfY,30.0,40.0," ""/m/081rb""",,,,,,,,,,,
13797,_PPk7PFzXsQ,30.0,40.0," ""/m/01jg02",/m/07p_0gm,"/m/07rcgpl""",,,,,,,,,
13798,_PoDrQC5qAo,50.0,60.0," ""/m/03wwcy",/m/04rlf,"/m/09x0r""",,,,,,,,,
13799,_Q2UKyVYp4M,140.0,150.0," ""/m/01s0ps",/m/04rlf,/m/04szw,/m/05148p4,"/m/0l14qv""",,,,,,,
13800,_QEDiFHG0lw,10.0,20.0," ""/m/01s0ps",/m/05148p4,"/m/05r5c""",,,,,,,,,
13801,_QRPGeWDDVE,60.0,70.0," ""/m/013y1f","/m/03xq_f""",,,,,,,,,,
13802,_QiSEHHRukc,30.0,40.0," ""/m/03wvsk""",,,,,,,,,,,
13803,_Qv0bqnyNj8,0.0,10.0," ""/m/02y_763",/m/09x0r,"/t/dd00129""",,,,,,,,,
13804,_QxOiV-EKRc,30.0,40.0," ""/m/07rgkc5""",,,,,,,,,,,
13805,_ROxgh3bJAU,200.0,210.0," ""/m/02mfyn""",,,,,,,,,,,
13806,_RUKvt068Po,100.0,110.0," ""/m/012ndj",/m/03j1ly,"/m/03kmc9""",,,,,,,,,
13807,_RXyza6FnX4,50.0,60.0," ""/m/04rlf",/m/07qqyl4,"/m/09x0r""",,,,,,,,,
13808,_Ra1Y6K7nSs,0.0,10.0," ""/m/04rlf","/m/06cqb""",,,,,,,,,,
13809,_RbYie-Fxo4,50.0,60.0," ""/m/026fgl",/m/03m9d0z,"/m/0f8s22""",,,,,,,,,
13810,_RcGC_ZN4DA,0.0,10.0," ""/m/07pxg6y","/m/09x0r""",,,,,,,,,,
13811,_Rpn2FUAUgY,20.0,30.0," ""/m/04rlf",/t/dd00033,"/t/dd00034""",,,,,,,,,
13812,_Rvxqek_b0E,70.0,80.0," ""/m/01jwx6",/m/02mk9,"/m/09x0r""",,,,,,,,,
13813,_S8t21bITy4,280.0,290.0," ""/m/07plz5l""",,,,,,,,,,,
13814,_SEgga0h1Wc,230.0,240.0," ""/m/07k1x",/m/09x0r,"/m/0llzx""",,,,,,,,,
13815,_SReFQ8LkTk,30.0,40.0," ""/m/04rlf","/m/0dls3""",,,,,,,,,,
13816,_Slo8QXYOp8,0.0,10.0," ""/m/0395lw""",,,,,,,,,,,
13817,_SwvPTwLY0M,80.0,90.0," ""/m/02pjr4""",,,,,,,,,,,
13818,_T6WI46n4HI,0.0,8.0," ""/m/078jl""",,,,,,,,,,,
13819,_Thf2OIBu4Y,420.0,430.0," ""/m/07qcx4z",/m/09x0r,"/t/dd00125""",,,,,,,,,
13820,_Tq-0qgB7m4,10.0,20.0," ""/m/03kmc9","/m/0dgbq""",,,,,,,,,,
13821,_TxkZxKJNss,90.0,100.0," ""/m/012xff",/m/09x0r,"/m/0ytgt""",,,,,,,,,
13822,_U5mrQqyD18,340.0,350.0," ""/m/01j3sz",/m/0939n_,"/m/09x0r""",,,,,,,,,
13823,_UJQR6E56N4,30.0,40.0," ""/m/04rlf","/m/0dl9sf8""",,,,,,,,,,
13824,_V4Sz8wFFXM,0.0,9.0," ""/m/06hck5",/m/06wzb,"/m/07rjwbb""",,,,,,,,,
13825,_VHMjSBoikA,14.0,24.0," ""/m/07rjzl8""",,,,,,,,,,,
13826,_VKNhUxcvUw,1.0,11.0," ""/m/014zdl","/m/07qsvvw""",,,,,,,,,,
13827,_VLmOn4qST8,90.0,100.0," ""/m/0d31p""",,,,,,,,,,,
13828,_VSDKaCbqNQ,510.0,520.0," ""/m/04rlf","/m/07pt_g0""",,,,,,,,,,
13829,_VYoUbW0mz8,20.0,30.0," ""/m/04rlf",/m/07r67yg,"/m/09x0r""",,,,,,,,,
13830,_VhZ0z8UlD0,30.0,40.0," ""/m/012ndj",/m/03j1ly,"/m/03kmc9""",,,,,,,,,
13831,_VmCPixy9GQ,50.0,60.0," ""/m/04rlf","/t/dd00037""",,,,,,,,,,
13832,_W6MsOT3cI4,480.0,490.0," ""/m/07r10fb""",,,,,,,,,,,
13833,_WD9mbwAcrQ,130.0,140.0," ""/m/015lz1",/m/04rlf,/m/07p6fty,"/t/dd00126""",,,,,,,,
13834,_WLSxaduG4Q,30.0,40.0," ""/m/01yrx",/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,"/m/0jbk""",,,,,,
13835,_WS68gpLg7U,180.0,190.0," ""/m/02z32qm",/m/04rlf,"/m/09x0r""",,,,,,,,,
13836,_WYwB1qRgLM,10.0,20.0," ""/m/02v2lh","/m/04rlf""",,,,,,,,,,
13837,_WffWjAzlq0,150.0,160.0," ""/m/0dl83""",,,,,,,,,,,
13838,_XBqA_26vus,30.0,40.0," ""/m/07pbtc8","/t/dd00129""",,,,,,,,,,
13839,_XQ1rUrdIWg,60.0,70.0," ""/m/07pzfmf","/m/09x0r""",,,,,,,,,,
13840,_XRyc2kiTlM,110.0,120.0," ""/m/07n_g""",,,,,,,,,,,
13841,_Xq-8R7CB44,30.0,40.0," ""/m/04rlf","/m/05zppz""",,,,,,,,,,
13842,_XqGVyKLb88,60.0,70.0," ""/m/02rtxlg""",,,,,,,,,,,
13843,_XrolyeJXDw,30.0,40.0," ""/m/05pd6""",,,,,,,,,,,
13844,_Xt0M03JRKg,150.0,160.0," ""/m/07qc9xj","/m/09x0r""",,,,,,,,,,
13845,_Xu8Pf4sQqQ,11.0,21.0," ""/t/dd00134""",,,,,,,,,,,
13846,_XusTa2prSw,30.0,40.0," ""/m/039jq""",,,,,,,,,,,
13847,_ZLNh4X6uEw,30.0,40.0," ""/m/07pqc89",/m/0838f,"/m/09x0r""",,,,,,,,,
13848,_ZatpzTXqqI,30.0,40.0," ""/m/04rlf","/m/0ln16""",,,,,,,,,,
13849,_Zsk5Fxqbkc,520.0,530.0," ""/m/06xkwv","/m/07rcgpl""",,,,,,,,,,
13850,__0OQemumqg,4.0,14.0," ""/m/07pzfmf""",,,,,,,,,,,
13851,__3b1YjrJAI,30.0,40.0," ""/m/04rlf","/m/04wptg""",,,,,,,,,,
13852,__Ck9O_fWqU,0.0,10.0," ""/m/07lnk""",,,,,,,,,,,
13853,__DJ_WKdTVk,40.0,50.0," ""/m/07plz5l",/m/09x0r,"/t/dd00125""",,,,,,,,,
13854,__NCkHQqHYo,390.0,400.0," ""/m/01bns_","/m/0d8_n""",,,,,,,,,,
13855,__OPriJqvWs,360.0,370.0," ""/m/015jpf","/m/09x0r""",,,,,,,,,,
13856,__RlweeGU3g,30.0,40.0," ""/m/01jg02",/m/07p_0gm,"/m/07rcgpl""",,,,,,,,,
13857,__VabWVcbpw,0.0,6.0," ""/m/07qv_x_","/m/09x0r""",,,,,,,,,,
13858,__W-kQho87U,530.0,540.0," ""/m/015lz1",/m/04rlf,/m/0y4f8,"/t/dd00004""",,,,,,,,
13859,__lxDIpII74,10.0,20.0," ""/m/07ppn3j","/m/09x0r""",,,,,,,,,,
13860,__qxgIqI0uA,270.0,280.0," ""/m/04rlf","/m/0l14gg""",,,,,,,,,,
13861,__xMtXEV2IQ,210.0,220.0," ""/m/07s2xch""",,,,,,,,,,,
13862,__yp53MzWqU,30.0,40.0," ""/m/01rd7k",/m/025rv6n,"/m/07svc2k""",,,,,,,,,
13863,_aK_0-R02Fg,370.0,380.0," ""/m/06_fw""",,,,,,,,,,,
13864,_aRm0D7tfAo,0.0,10.0," ""/m/04rlf",/m/07yv9,/m/09x0r,"/m/0h9mv""",,,,,,,,
13865,_aTI-fEpD9Y,50.0,60.0," ""/m/01yrx",/m/068hy,/m/07c52,/m/07r81j2,/m/09x0r,"/t/dd00125""",,,,,,
13866,_arECEGUoAc,30.0,40.0," ""/m/01lsmm","/m/09x0r""",,,,,,,,,,
13867,_bNWx6FLpu0,20.0,30.0," ""/m/07ppn3j","/t/dd00125""",,,,,,,,,,
13868,_bYZoZyg8Vo,340.0,350.0," ""/m/07r_80w","/m/09d5_""",,,,,,,,,,
13869,_bYe6wcQCXs,90.0,100.0," ""/m/07hvw1",/m/07yv9,"/m/0k4j""",,,,,,,,,
13870,_bgeUtm3VVc,140.0,150.0," ""/m/08j51y","/m/09x0r""",,,,,,,,,,
13871,_cQe1A1xmd4,80.0,90.0," ""/m/01j3sz",/m/04rlf,/t/dd00001,"/t/dd00125""",,,,,,,,
13872,_cf0WYQcNvk,570.0,580.0," ""/m/04rlf","/m/07kc_""",,,,,,,,,,
13873,_cxfPPvX4Bg,30.0,40.0," ""/m/04rlf",/m/09x0r,"/m/0brhx""",,,,,,,,,
13874,_d-UK-83Nio,360.0,370.0," ""/m/04gxbd""",,,,,,,,,,,
13875,_dC8CtfWaoM,60.0,70.0," ""/m/02_nn",/m/04rlf,"/m/09x0r""",,,,,,,,,
13876,_dF-ZGquRNY,40.0,50.0," ""/m/04rlf","/m/07kc_""",,,,,,,,,,
13877,_dH7f7PZkGg,220.0,230.0," ""/m/015lz1",/m/04rlf,/m/07p6fty,/m/07rwj3x,"/t/dd00126""",,,,,,,
13878,_dHlpsz-hhA,30.0,40.0," ""/m/07s0dtb","/m/09x0r""",,,,,,,,,,
13879,_dK62vGJ058,580.0,590.0," ""/m/01m4t""",,,,,,,,,,,
13880,_dV2Gtqo0UU,20.0,30.0," ""/m/09ct_""",,,,,,,,,,,
13881,_dXfc-bkup4,0.0,10.0," ""/m/02c8p",/m/07cx4,"/m/09x0r""",,,,,,,,,
13882,_doPZRUv0zw,250.0,260.0," ""/m/07plz5l","/m/09x0r""",,,,,,,,,,
13883,_dxnfuzYNuM,0.0,9.0," ""/m/04rlf",/m/07bgp,/m/07q0h5t,"/m/09x0r""",,,,,,,,
13884,_e-l_gF9RtM,590.0,600.0," ""/m/015y_n""",,,,,,,,,,,
13885,_e7dRfvWLPo,30.0,40.0," ""/m/025_jnm","/m/04rlf""",,,,,,,,,,
13886,_eAZqi_DLpY,30.0,40.0," ""/m/01j3sz",/m/04rlf,/m/07pp8cl,"/m/09x0r""",,,,,,,,
13887,_eK3QgA_fo8,30.0,40.0," ""/m/04rlf",/m/07q4ntr,"/m/07rwj3x""",,,,,,,,,
13888,_eWyANWOy5I,30.0,40.0," ""/m/07qdb04",/m/09ddx,/m/09x0r,"/m/0jbk""",,,,,,,,
13889,_emNWySHjKU,120.0,130.0," ""/m/04rlf","/m/05r5wn""",,,,,,,,,,
13890,_ezunRBSAQA,30.0,40.0," ""/g/122z_qxw",/m/04rlf,"/m/09x0r""",,,,,,,,,
13891,_f1ul4w7Xhw,30.0,40.0," ""/m/01bjv",/m/07yv9,"/m/09x0r""",,,,,,,,,
13892,_f8xT5J9K1c,30.0,40.0," ""/m/04rlf",/m/07s8j8t,"/m/07sbbz2""",,,,,,,,,
13893,_fYSVcNEgvA,260.0,270.0," ""/m/09x0r","/m/0dv3j""",,,,,,,,,,
13894,_g0fiWx8RyM,30.0,40.0," ""/m/01m4t","/m/09x0r""",,,,,,,,,,
13895,_g9kPEUUNfE,200.0,210.0," ""/m/02bm9n","/t/dd00077""",,,,,,,,,,
13896,_gYLw_iXfpI,30.0,40.0," ""/m/01h82_""",,,,,,,,,,,
13897,_gbuRVmoP8U,79.0,89.0," ""/m/04fgwm""",,,,,,,,,,,
13898,_ghcXIz_m6o,80.0,90.0," ""/m/09x0r","/m/0k65p""",,,,,,,,,,
13899,_god5NMRYPw,30.0,40.0," ""/m/07r_80w","/m/09d5_""",,,,,,,,,,
13900,_gr5-gZN29E,30.0,40.0," ""/m/025wky1""",,,,,,,,,,,
13901,_h3bhobQdr8,20.0,30.0," ""/m/04rlf",/m/06by7,"/m/0dl5d""",,,,,,,,,
13902,_hT6LiQ1Cg0,460.0,470.0," ""/m/015vgc",/m/028sqc,/m/04rlf,/m/04szw,"/m/0ggq0m""",,,,,,,
13903,_hi0fw2p5Gs,440.0,450.0," ""/m/03p19w","/t/dd00128""",,,,,,,,,,
13904,_hqkHY0cVEA,30.0,40.0," ""/m/01d380",/m/07k1x,"/m/0_ksk""",,,,,,,,,
13905,_i7xd-7yC-w,0.0,10.0," ""/m/0l156k""",,,,,,,,,,,
13906,_iITk_jnZ8I,30.0,40.0," ""/m/04k94","/m/07p7b8y""",,,,,,,,,,
13907,_iUC2AaJLMQ,110.0,120.0," ""/m/01j3sz",/m/0939n_,"/m/09x0r""",,,,,,,,,
13908,_ilrKblj5tc,70.0,80.0," ""/m/07ryjzk""",,,,,,,,,,,
13909,_j2FsK_Xz3A,20.0,30.0," ""/m/013y1f","/m/03gvt""",,,,,,,,,,
13910,_j4Sv4TauOM,60.0,70.0," ""/m/03qtwd",/m/053hz1,"/t/dd00135""",,,,,,,,,
13911,_jHeqfZO69o,30.0,40.0," ""/m/02cjck",/m/04rlf,"/m/09x0r""",,,,,,,,,
13912,_jOC7pLwiDc,30.0,40.0," ""/m/027m70_""",,,,,,,,,,,
13913,_jhqvXtHcD8,130.0,140.0," ""/m/02hnl",/m/04rlf,/m/04szw,/m/06rvn,/m/0bm02,"/m/0xzly""",,,,,,
13914,_jvvL-pIFo0,80.0,90.0," ""/m/0463cq4",/m/04rlf,"/m/09x0r""",,,,,,,,,
13915,_k1T-eOk2io,470.0,480.0," ""/m/04rlf",/m/09x0r,"/t/dd00127""",,,,,,,,,
13916,_k2FMiR9B9o,430.0,440.0," ""/m/02c8p",/m/09x0r,"/t/dd00129""",,,,,,,,,
13917,_kIrhXxxxvk,110.0,120.0," ""/m/07r4k75",/m/09x0r,"/t/dd00125""",,,,,,,,,
13918,_kMTtpPqqcY,80.0,90.0," ""/m/023pjk""",,,,,,,,,,,
13919,_kOHgtIMOUc,68.0,78.0," ""/m/01j3sz","/m/02_nn""",,,,,,,,,,
13920,_kPmYc1nXuQ,30.0,40.0," ""/m/025td0t",/m/02v2lh,"/m/04rlf""",,,,,,,,,
13921,_kRPJzJDOmM,240.0,250.0," ""/m/0mbct""",,,,,,,,,,,
13922,_kVgXtK9KlE,30.0,40.0," ""/m/01v1d8","/m/04rlf""",,,,,,,,,,
13923,_kYtN7vGy7o,60.0,70.0," ""/m/02qmj0d""",,,,,,,,,,,
13924,_lFGCgS3dwU,180.0,190.0," ""/m/018j2",/m/01lyv,"/m/04rlf""",,,,,,,,,
13925,_lGsMYx8ezI,70.0,80.0," ""/m/019jd",/m/03m9d0z,/m/0hsrw,"/t/dd00092""",,,,,,,,
13926,_lkuZpt1Jt0,30.0,40.0," ""/m/012n7d",/m/03j1ly,/m/03kmc9,"/m/04qvtq""",,,,,,,,
13927,_mEAlPi0qpQ,3.0,13.0," ""/m/07rbp7_""",,,,,,,,,,,
13928,_mM3RrrgNgA,50.0,60.0," ""/m/0195fx",/m/01g50p,/m/06d_3,/m/07jdr,"/m/07rwm0c""",,,,,,,
13929,_miAGxDX5FM,160.0,170.0," ""/m/026t6",/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,"/m/0l14md""",,,,,
13930,_n1hpKkV2tE,0.0,10.0," ""/m/07szfh9""",,,,,,,,,,,
13931,_nCaRs9ARJU,490.0,500.0," ""/m/07qlwh6","/t/dd00125""",,,,,,,,,,
13932,_nnBLMdwbQQ,2.0,12.0," ""/m/09x0r","/t/dd00018""",,,,,,,,,,
13933,_nrz_BawPMY,160.0,170.0," ""/m/02v2lh","/m/04rlf""",,,,,,,,,,
13934,_ns2Zm-zOdQ,0.0,4.0," ""/m/0gy1t2s""",,,,,,,,,,,
13935,_nzBeVpi-3Y,30.0,40.0," ""/m/0199g",/m/07yv9,"/m/09x0r""",,,,,,,,,
13936,_o3lX6Qjx9c,40.0,50.0," ""/m/018vs",/m/01glhc,/m/0342h,/m/04rlf,/m/04szw,"/m/0g12c5""",,,,,,
13937,_oB7jlzuphI,330.0,340.0," ""/m/01hsr_","/m/09x0r""",,,,,,,,,,
13938,_oNLyxk08oA,30.0,40.0," ""/m/085jw","/m/0l14j_""",,,,,,,,,,
13939,_oUJwJ7DIag,480.0,490.0," ""/m/07ptzwd","/m/0838f""",,,,,,,,,,
13940,_oWS8pQucZ0,30.0,40.0," ""/m/01kcd",/m/01qbl,/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/06ncr,/m/06rvn,/m/0bm02,"/m/0l14md""",,
13941,_olDquaZJiQ,390.0,400.0," ""/m/01swy6",/m/04rlf,"/t/dd00126""",,,,,,,,,
